,id,imdb_id,production_company
4,39340.0,tt2514338,Kamoli Films
0,6339.0,tt2480454,Solar Films inc.
0,6339.0,tt3097490,Solar Films inc.
1,14757.0,tt3097490,Nordisk Film Production
0,25491.0,tt2421230,Edith Film Oy
1,33398.0,tt2421230,First Floor Productions
0,79811.0,tt3435570,Oy Bufo Ab
0,3221.0,tt2965842,Sveriges Television (SVT)
1,5240.0,tt2965842,Matila Röhr Productions (MRP)
2,5975.0,tt2965842,Yleisradio (YLE)
3,6461.0,tt2965842,Eyeworks
4,17513.0,tt2965842,Film i Väst
0,76632.0,tt1922555,Primitive Entertainment
1,76633.0,tt1922555,Fast & Scientific Productions
0,22602.0,tt2061702,Brains Base
0,5.0,tt1823664,Columbia Pictures
1,7291.0,tt1823664,Olive Bridge Entertainment
2,7431.0,tt1823664,Sony Pictures Entertainment (SPE)
3,12485.0,tt1823664,Overbrook Entertainment
4,95063.0,tt1823664,Marcy Media
0,6390.0,tt0057993,Giovanni Addessi Produzione Cinematografica
1,38936.0,tt0057993,Ulysse Productions
2,50044.0,tt0057993,Vulsinia Films
0,44163.0,tt2338151,Rajkumar Hirani Films
1,44164.0,tt2338151,Vinod Chopra Films
0,1427.0,tt0067822,Commonwealth United Entertainment
1,9266.0,tt0067822,American International Pictures (AIP)
2,13721.0,tt0067822,Winkast Film Productions
0,35711.0,tt3534842,HFD Productions
1,70571.0,tt3534842,Hybrid LLC
0,14024.0,tt0055988,Irwin Allen Productions
0,3245.0,tt0025124,First National Pictures
0,201.0,tt0363056,Arte
1,231.0,tt0363056,Initial Productions
2,732.0,tt0363056,Mate Producciones S.A.
3,17835.0,tt0363056,Vagabondages Co.
0,4174.0,tt0249516,Threshold Entertainment
1,6574.0,tt0249516,Lions Gate Family Entertainment
0,14669.0,tt0040365,George King Productions
1,19980.0,tt0040365,British Lion Film Corporation
0,10330.0,tt0045780,Universal International Pictures (UI)
0,20745.0,tt1431065,Quicksilver Films
0,60.0,tt0051629,United Artists
1,11241.0,tt0051629,The Mirisch Company
0,4928.0,tt0045785,Allied Artists Pictures
1,10096.0,tt0045785,Walter Wanger Productions
0,6194.0,tt0043557,Warner Bros.
0,306.0,tt0036836,Twentieth Century Fox Film Corporation
0,6194.0,tt0031336,Warner Bros.
0,441.0,tt0039396,Columbia Pictures Corporation
0,306.0,tt0054892,Twentieth Century Fox Film Corporation
1,14494.0,tt0054892,Perseus Productions
0,4063.0,tt0109835,Trimark Pictures
0,61897.0,tt0085551,D & P Productions
0,45190.0,tt1816608,Tornasol Films S.A.
1,45191.0,tt1816608,Rainy Day Films
0,93193.0,tt0201450,Total Filmes
0,79178.0,tt2961890,Signe Baumane Studio
0,3656.0,tt1538401,GAGA
0,309.0,tt2368635,Angoa-Agicoa
1,311.0,tt2368635,Procirep
2,2695.0,tt2368635,Archipel 35
3,5358.0,tt2368635,Canal+
4,7456.0,tt2368635,Cofinova 6
5,11246.0,tt2368635,Région Ile-de-France
6,11795.0,tt2368635,France Télévisions
7,12053.0,tt2368635,Cofinova 5
8,13836.0,tt2368635,Cofinova 8
9,18367.0,tt2368635,Centre National de la Cinématographie (CNC)
10,21972.0,tt2368635,Media Programme of the European Community
11,23616.0,tt2368635,Ciné+
12,45970.0,tt2368635,France 2 Cinéma
13,55157.0,tt2368635,Titre et Structure Production
0,22632.0,tt2328922,Verisimilitude
1,26249.0,tt2328922,Bay Bridge Productions Inc.
2,26250.0,tt2328922,Infinitum Productions
3,26251.0,tt2328922,"Group Entertainment, The"
0,7036.0,tt3516378,CJ Entertainment
0,6181.0,tt0027796,Svensk Filmindustri (SF)
0,6.0,tt0030293,RKO Radio Pictures
0,16401.0,tt3417422,Aashirvad Cinemas
0,1178.0,tt0283054,Pathé Pictures International
1,2746.0,tt0283054,Mission Pictures
2,5521.0,tt0283054,CP Medien AG
0,13718.0,tt0060548,Planet Film Productions
1,17484.0,tt0060548,Protelco
0,23948.0,tt2397521,Cartoon Saloon
1,58744.0,tt2397521,Schesch Filmkreation
0,27593.0,tt0095167,Lenfilm Studio
0,3868.0,tt1146283,Full Glass Films
1,4656.0,tt1146283,Shoot Productions
2,42503.0,tt1146283,Casting House
0,42504.0,tt2609156,Ann and Phelim Media
0,749.0,tt1657513,Christal Films
1,2671.0,tt1657513,Gaïa Films
0,10039.0,tt2965412,Anonymous Content
1,37627.0,tt2965412,Fubar Films FL
2,93567.0,tt2965412,Fubar Films
0,8411.0,tt0020902,Metro-Goldwyn-Mayer (MGM)
0,5617.0,tt1839482,Aberration Films
0,9266.0,tt0073019,American International Pictures (AIP)
0,66209.0,tt2065898,eleven-55 Films
0,2650.0,tt1031241,Ealing Studios
1,29193.0,tt1031241,Lionhead Studios
0,6194.0,tt0026388,Warner Bros.
0,421.0,tt0158409,Amen Ra Films
1,14401.0,tt0158409,New Star Media Inc.
0,6194.0,tt0025161,Warner Bros.
0,12245.0,tt0116393,Robert Lawrence Productions
1,18880.0,tt0116393,Showtime Networks
0,60.0,tt0087313,United Artists
0,3980.0,tt1059793,Wonderworld Studios
0,4569.0,tt1135929,Paws
0,3691.0,tt0975673,Encanto Enterprises
0,3849.0,tt2270274,Dakota Pictures
1,7084.0,tt2270274,Travieso Productions
0,36245.0,tt0056016,Bedford Pictures Inc.
1,36248.0,tt0056016,Levy-Gardner-Laven
0,35858.0,tt0089199,Koo Koo Banana
0,17097.0,tt0161612,Four Leaf Productions
0,44948.0,tt0460808,Moviworld
1,68721.0,tt0460808,Star Edizioni Cinematografiche
2,68723.0,tt0460808,Camarote Films
3,68724.0,tt0460808,A.E. Media Corporation
0,16860.0,tt2272336,Hernany Perla Films
1,16861.0,tt2272336,Flying Monkeys Entertainment
0,1533.0,tt3078296,Indigo Film
1,2683.0,tt3078296,Rai Cinema
2,5051.0,tt3078296,Faso Film
3,11011.0,tt3078296,Fonds Eurimages du Conseil de l'Europe
4,20416.0,tt3078296,Regione Lazio
5,21972.0,tt3078296,Media Programme of the European Community
6,22393.0,tt3078296,Babe Film
7,29223.0,tt3078296,Ministero per i Beni e le Attività Culturali (MiBAC)
8,38591.0,tt3078296,Friuli Venezia Giulia Film Commission
9,67678.0,tt3078296,Ifitalia
10,67679.0,tt3078296,Sting Occhiali
11,67680.0,tt3078296,Pasta del Capitano
0,1115.0,tt0386695,M6 Films
0,5.0,tt1823672,Columbia Pictures
1,2531.0,tt1823672,Media Rights Capital
2,7431.0,tt1823672,Sony Pictures Entertainment (SPE)
3,18209.0,tt1823672,Alpha Core
4,28788.0,tt1823672,Genre Films
5,31076.0,tt1823672,Simon Kinberg Productions
6,34034.0,tt1823672,LStar Capital
7,53638.0,tt1823672,Ollin Studio
0,2.0,tt2340678,Walt Disney Pictures
1,3.0,tt2340678,Pixar Animation Studios
0,3.0,tt2565938,Pixar Animation Studios
0,3.0,tt3473654,Pixar Animation Studios
0,37870.0,tt2166880,Gold Lion Films
1,41094.0,tt2166880,Skylight Cinema
0,11246.0,tt3674140,Région Ile-de-France
1,37048.0,tt3674140,Decia Films
2,72677.0,tt3674140,Amazonas Images
3,72678.0,tt3674140,Solares Fondazione delle arti
4,72679.0,tt3674140,Maison Européenne de la Photographie
5,72680.0,tt3674140,Serviçio Social do Comércio
6,72681.0,tt3674140,Secretaria de Estado de Cultura do Espirito Santo
0,13433.0,tt0097991,Seasonal Film Corporation
1,16636.0,tt0097991,Shapiro-Glickenhaus Entertainment
0,10477.0,tt0049444,AB Publikfilm
0,1048.0,tt0069197,CCC Filmkunst GmbH
1,1377.0,tt0069197,Ízaro Films
2,1546.0,tt0069197,Universal Pictures France
3,1798.0,tt0069197,Oceania Produzioni Internazionali Cinematografiche
4,12984.0,tt0069197,Norsk Film
0,4894.0,tt0042410,Associated British-Pathé
1,13722.0,tt0042410,Harry Reynolds Productions
0,364.0,tt0050097,The Rank Organisation
0,1788.0,tt0054968,Irving Allen Productions
1,17991.0,tt0054968,Jamie Uys Film Productions
0,8411.0,tt0062731,Metro-Goldwyn-Mayer (MGM)
0,5906.0,tt3096712,Shochiku
0,22918.0,tt1657510,Day Twenty- Eight Films
1,22919.0,tt1657510,Rishon Films
0,4402.0,tt0059224,Euterpe
0,31296.0,tt1884318,Spy Global Media
0,8573.0,tt1307926,Pantelion Film
0,8411.0,tt0024067,Metro-Goldwyn-Mayer (MGM)
0,6194.0,tt0030191,Warner Bros.
0,2159.0,tt0032158,Hal Roach Studios
0,8411.0,tt0059944,Metro-Goldwyn-Mayer (MGM)
0,31141.0,tt1797487,Meddin Studios
1,31142.0,tt1797487,Unclaimed Freight Productions
0,42735.0,tt3560686,Rock Film Studio
0,306.0,tt2446042,Twentieth Century Fox Film Corporation
1,1115.0,tt2446042,M6 Films
2,5358.0,tt2446042,Canal+
3,6877.0,tt2446042,Grive Productions
4,6896.0,tt2446042,EuropaCorp
5,10611.0,tt2446042,Ciné+
6,11261.0,tt2446042,M6
7,22213.0,tt2446042,TSG Entertainment
8,87854.0,tt2446042,Taken 3
0,33.0,tt2717822,Universal Pictures
1,675.0,tt2717822,Forward Pass
2,923.0,tt2717822,Legendary Pictures
0,441.0,tt0043992,Columbia Pictures Corporation
0,168.0,tt0087706,Jadran Film
1,94596.0,tt0087706,Ustinov Productions
0,8411.0,tt0031565,Metro-Goldwyn-Mayer (MGM)
0,42785.0,tt0389009,Counterpoint Films
0,35027.0,tt0099614,Joe Siu International Film
1,44338.0,tt0099614,Movie Impact Ltd
0,3458.0,tt0049500,Clover Productions
0,235.0,tt4186386,Nordisk Film
1,8267.0,tt4186386,TV4 Sweden AB
2,11682.0,tt4186386,TV2 Norge
0,58902.0,tt0433422,Elephant Films
0,25606.0,tt0017271,Goskino
0,42621.0,tt3526098,SF Film Finland Oy
0,235.0,tt3298522,Nordisk Film
0,1829.0,tt0053176,Zespól Filmowy 
0,32782.0,tt0059670,ZRF 
1,81063.0,tt0059670,Polish State Film Studio
0,7302.0,tt0836682,Filmax Entertainment
1,62628.0,tt0836682,Filmax Animation
2,62629.0,tt0836682,Animakids Productions
0,13235.0,tt2452200,Media House Capital
1,19638.0,tt2452200,Altitude Film Entertainment
2,36148.0,tt2452200,Daydream Productions
3,41077.0,tt2452200,A24
4,41636.0,tt2452200,Bridle Path Films
5,55251.0,tt2452200,Southern Light Films
6,55254.0,tt2452200,WBMC
0,5694.0,tt0059895,Bruton Film Productions
0,80666.0,tt0049063,Selb-Film
1,80667.0,tt0049063,Lutetia
2,80668.0,tt0049063,SLPF
0,1498.0,tt0064324,Ascot
1,1499.0,tt0064324,Cineraid
2,10522.0,tt0064324,Lira Films
0,4.0,tt1340138,Paramount Pictures
1,13184.0,tt1340138,Annapurna Pictures
2,82819.0,tt1340138,Skydance Media
0,1644.0,tt0118670,Largo Entertainment
0,21555.0,tt0001062,Biograph Company
0,5490.0,tt1560169,CBS Films
0,5466.0,tt2246779,Irwin Entertainment
0,21261.0,tt2060540,Dagonet
1,21262.0,tt2060540,Degenerate Comedy
0,21205.0,tt1084002,Sub Pop Records
0,829.0,tt2339741,Vertigo Entertainment
1,1314.0,tt2339741,Hammer Film Productions
2,2514.0,tt2339741,Alliance Films
3,8989.0,tt2339741,Talisman Productions
4,11448.0,tt2339741,Exclusive Media Group
5,40107.0,tt2339741,Da Vinci Media Ventures
0,882.0,tt0061971,Toho Company
0,1422.0,tt2948266,Killer Films
0,4056.0,tt0368730,Hallmark Entertainment
1,67082.0,tt0368730,RTL2
0,13241.0,tt2055709,Demarest Films
0,235.0,tt1295905,Nordisk Film
0,235.0,tt1337066,Nordisk Film
0,47.0,tt1224151,Constantin Film
1,6607.0,tt1224151,Collina Filmproduktion
0,35.0,tt0430926,Lions Gate Films
0,44916.0,tt0000010,Société Lumière
0,7671.0,tt2076787,Amblin Television
1,10915.0,tt2076787,Turner Classic Movies (TCM)
0,7671.0,tt1534380,Amblin Television
1,10915.0,tt1534380,Turner Classic Movies (TCM)
0,6386.0,tt0082073,Columbia Films S.A.
1,6387.0,tt0082073,Irrigazione Cinematografica
0,4986.0,tt0083680,Intercapital
1,46391.0,tt0083680,RAI - Radiotelevisione Italiana
0,4986.0,tt0086850,Intercapital
0,4208.0,tt0092116,scena film
0,18283.0,tt0093274,C.G. Silver Film
1,44406.0,tt0093274,Rai 1
0,371.0,tt0167947,Cecchi Gori Group Tiger Cinematografica
0,371.0,tt0402764,Cecchi Gori Group Tiger Cinematografica
0,4753.0,tt1077026,Filmauro
0,6194.0,tt1421040,Warner Bros.
0,7819.0,tt3837196,Lotte Entertainment
0,3219.0,tt2542616,Amuse Soft Entertainment
0,33674.0,tt2210781,Avenue Picture
0,860.0,tt2916416,Celluloid Dreams
1,6452.0,tt2916416,Dentsu
2,7912.0,tt2916416,Sedic International
3,29716.0,tt2916416,TOEI Company
4,66289.0,tt2916416,Oriental Light and Magic (OLM)
5,73025.0,tt2916416,Kinoshita Group
6,73026.0,tt2916416,Kôsuke
7,73027.0,tt2916416,Shanghai Pengjin Entertainment Co.
0,5200.0,tt3578504,"Motion Picture Group, The"
0,10039.0,tt0283994,Anonymous Content
1,53728.0,tt0283994,BMW Films
0,10039.0,tt0283875,Anonymous Content
1,53728.0,tt0283875,BMW Films
0,29566.0,tt3132094,Atresmedia Cine
1,41758.0,tt3132094,Four Luck Banana
0,3980.0,tt1978567,Wonderworld Studios
1,15196.0,tt1978567,Animation Picture Company
0,84188.0,tt2380594,ZAD Communication & Production
1,84189.0,tt2380594,Ein Shams Films
0,8123.0,tt0781332,Origen P.C.
1,8124.0,tt0781332,Enrique Cerezo P.C.
2,8125.0,tt0781332,New Atlantis
0,3202.0,tt1164647,Walt Disney Studios Home Entertainment
1,19649.0,tt1164647,Key Pix Productions
2,37892.0,tt1164647,Keystone Entertainment
0,38115.0,tt3214248,Shoot First Entertainment
0,1131.0,tt0062092,Rizzoli Films
1,22396.0,tt0062092,Société Nouvelle des Établissements Gaumont (SNEG)
2,23216.0,tt0062092,Gafer
0,8423.0,tt0056014,Compagnia Cinematografica Mondiale (CCM)
1,18925.0,tt0056014,Compagnie Internationale de Productions Cinématographiques (CIPRA)
0,1820.0,tt0057870,Corona Cinematografica
1,11994.0,tt0057870,Ultra Film
2,22275.0,tt0057870,S.N.E. Gaumont
3,22276.0,tt0057870,Sicilia Cinematografica
0,1477.0,tt0054425,Franco London Films
1,2060.0,tt0054425,Continental Film
2,8015.0,tt0054425,Procusa
3,22275.0,tt0054425,S.N.E. Gaumont
4,22396.0,tt0054425,Société Nouvelle des Établissements Gaumont (SNEG)
0,33.0,tt1224378,Universal Pictures
1,21450.0,tt1224378,Ankor-Film
0,9335.0,tt0119880,Canal+ España
1,11955.0,tt0119880,Sogepaq
2,20295.0,tt0119880,Sociedad General de Televisión (Sogetel)
3,35511.0,tt0119880,Cristal Producciones Cinematográficas S.A.
0,5267.0,tt2234032,Irish Film Board
1,11571.0,tt2234032,Samson Films
2,66512.0,tt2234032,Amérique Film
0,10843.0,tt2343585,Future Films
0,11858.0,tt3132738,A&E Television Networks
1,28523.0,tt3132738,Lionsgate Television
0,6181.0,tt0032655,Svensk Filmindustri (SF)
0,153.0,tt0047336,Minerva Film SpA
0,5996.0,tt0057135,BBC
0,1796.0,tt0074878,Coralta Cinematografica
1,9266.0,tt0074878,American International Pictures (AIP)
2,77590.0,tt0074878,Deux Femmes Service Company
0,19160.0,tt0044140,Les Films Marcel Pagnol
0,6194.0,tt0024144,Warner Bros.
0,4.0,tt0028770,Paramount Pictures
0,6194.0,tt0034959,Warner Bros.
0,6194.0,tt0037746,Warner Bros.
0,6194.0,tt0037632,Warner Bros.
0,5426.0,tt0041269,Benedict Bogeaus Production
0,6345.0,tt3004852,Lighthouse Pictures
0,2.0,tt0324941,Walt Disney Pictures
1,3475.0,tt0324941,Walt Disney Television Animation
0,20018.0,tt0040917,Darbor Films
1,20021.0,tt0040917,Dutch European
0,7377.0,tt1702443,Insurge Pictures
1,7378.0,tt1702443,Magical Elves Productions
2,7379.0,tt1702443,Scooter Braun Films
0,870.0,tt1276434,Tapestry Films
1,6548.0,tt1276434,Paramount Home Entertainment
0,1957.0,tt0085106,Warner Bros. Television
0,1590.0,tt0212235,Endless Entertainment
1,1591.0,tt0212235,Rhino Films
2,1592.0,tt0212235,Sea Dragon
0,5755.0,tt1705952,Constantin Film Produktion
1,8104.0,tt1705952,Ambient Entertainment GmbH
0,2737.0,tt0299981,Davis-Panzer Productions
1,2739.0,tt0299981,Sequence Film
0,1062.0,tt0758781,Boll Kino Beteiligungs GmbH & Co. KG
1,5723.0,tt0758781,Pitchblack Pictures Inc.
0,829.0,tt1718903,Vertigo Entertainment
0,33.0,tt0075809,Universal Pictures
0,3641.0,tt3138104,Silver Nitrate Pictures
1,20807.0,tt3138104,Sense and Sensibility Ventures
0,6644.0,tt1913166,Lions Gate
1,7035.0,tt1913166,Lions Gate Entertainments
0,491.0,tt2375779,Summit Entertainment
1,3635.0,tt2375779,20th Century Fox Home Entertainment
2,5755.0,tt2375779,Constantin Film Produktion
0,1192.0,tt0110068,Green/Epstein Productions
1,1957.0,tt0110068,Warner Bros. Television
2,3065.0,tt0110068,American Broadcasting Company (ABC)
3,6130.0,tt0110068,Dualstar Productions
0,20695.0,tt2351310,iLoveCinema
1,20696.0,tt2351310,iFilm Co.
0,2905.0,tt0756648,Bonne Pioche Productions
1,15308.0,tt0756648,Wild Bunch Distribution
2,16804.0,tt0756648,France 3 Cinema
0,30148.0,tt3465456,Bona Film Group
0,40268.0,tt2609912,Hartbeat Productions
0,5870.0,tt1764625,Studio Canal
0,7587.0,tt1458915,NGN Productions
1,11049.0,tt1458915,Caliber Media Company
2,23613.0,tt1458915,Hangar 14 Films
0,925.0,tt0313597,Nu Image Films
1,9077.0,tt0313597,Martien Holdings A.V.V.
0,3608.0,tt1559033,After Dark Films
1,22704.0,tt1559033,Dobre Films
2,22705.0,tt1559033,Midsummer Films
3,22706.0,tt1559033,Vision Entertainment Group
0,9217.0,tt2570858,Pioneer Pictures
1,16853.0,tt2570858,Rook Films
0,27063.0,tt3264102,Russian Film Committee
1,46936.0,tt3264102,Gabriel Polsky Productions
0,7843.0,tt2275861,4 1/2
0,2448.0,tt0263265,Yari Film Group
0,13498.0,tt2083231,Margate House Films
0,7626.0,tt0460925,Trigger Street
0,5984.0,tt1699755,34th Street Films
1,8840.0,tt1699755,Homegrown Pictures
0,8068.0,tt0451187,Mindfire Entertainment
1,52209.0,tt0451187,CFQ Films
2,52210.0,tt0451187,Haunted Hospital Productions Inc.
0,4800.0,tt1486670,Gatlin Pictures
1,48328.0,tt1486670,Black Robe
2,48329.0,tt1486670,Capital Markets Film Finance
0,1632.0,tt2465140,Lionsgate
1,5984.0,tt2465140,34th Street Films
0,5860.0,tt1662293,Anchor Bay Films
1,6724.0,tt1662293,Upload Films
2,21655.0,tt1662293,Movie Package Company (MPC)
3,74883.0,tt1662293,Slasher Films
4,74884.0,tt1662293,Prime Focus Ltd.
5,74885.0,tt1662293,Midlife Crisis Productions
6,74886.0,tt1662293,SlashFiction
0,4399.0,tt1002567,Barunson Film Division
0,42466.0,tt0817545,Steelyard Pictures
1,42467.0,tt0817545,iQ Films
0,3916.0,tt0475417,Cold Iron Pictures
1,3917.0,tt0475417,Combustion Studios
2,14406.0,tt0475417,Ambush Entertainment
0,813.0,tt1034320,DiNovi Pictures
1,975.0,tt1034320,Gerber Pictures
2,6363.0,tt1034320,BenderSpink
3,10254.0,tt1034320,Millennium Films
4,10405.0,tt1034320,Emmett/Furla Films
5,13807.0,tt1034320,Family Room Entertainment
6,13811.0,tt1034320,Grand Army Entertainment
7,13812.0,tt1034320,Major Productions
8,49336.0,tt1034320,Papa Joe Films
0,5830.0,tt1560954,Cheetah Vision
1,8692.0,tt1560954,Hannibal Pictures
2,73685.0,tt1560954,Emmett Furla Oasis Films (EFO Films)
0,3295.0,tt0995863,Raw Feed
0,60.0,tt0064916,United Artists
1,7508.0,tt0064916,Produzioni Europee Associati (PEA)
0,10339.0,tt1792543,WWE Studios
0,10146.0,tt4008652,Focus Features
0,7315.0,tt3074780,A&E IndieFilms
1,54414.0,tt3074780,Nomoneyfun Films
0,8714.0,tt3235888,Northern Lights Films
1,26995.0,tt3235888,Animal Kingdom
2,52739.0,tt3235888,Two Flints
0,19340.0,tt0066436,Albion Film Corp. (I)
0,6371.0,tt2962726,Unstoppable Entertainment
1,36109.0,tt2962726,thefyzz
2,36735.0,tt2962726,Tea Shop & Film Company
0,35153.0,tt1403862,Giant Flick Films
0,17537.0,tt2645000,Anagram Produktion
0,4361.0,tt0084747,RKO Pictures
1,43445.0,tt0084747,The Nederlander Organization
0,7706.0,tt1628055,Freedom Films
0,103.0,tt1924277,TVE
1,257.0,tt1924277,La Zanfoñia Producciones
2,6878.0,tt1924277,Canal Sur Televisión
3,7342.0,tt1924277,Atípica Films
0,888.0,tt0254871,Overseas FilmGroup
1,1069.0,tt0254871,GFT Entertainment
2,2188.0,tt0254871,Artisan Entertainment
3,2623.0,tt0254871,Blue Rider Pictures
4,24076.0,tt0254871,Paquin Entertainment Group
5,24077.0,tt0254871,Pendle View (WM) Limited
0,4056.0,tt0205214,Hallmark Entertainment
1,42272.0,tt0205214,RTL
0,4811.0,tt2041488,Warner Premiere
1,79559.0,tt2041488,Stunts Unlimited
0,3172.0,tt2561546,Blumhouse Productions
1,8411.0,tt2561546,Metro-Goldwyn-Mayer (MGM)
2,19328.0,tt2561546,Ryan Murphy Productions
0,5766.0,tt2132324,ARTE
1,9335.0,tt2132324,Canal+ España
0,3653.0,tt2246837,Eros International
1,5907.0,tt2246837,AGS Entertainment
0,3569.0,tt0817228,Eyeworks Touchdown
0,63092.0,tt0339294,Lions Gate Enterntainment
0,1632.0,tt1285010,Lionsgate
1,4080.0,tt1285010,Zed Filmworks
0,3388.0,tt1407078,The Movie Network (TMN)
1,7587.0,tt1407078,NGN Productions
2,11045.0,tt1407078,"Nasser Group, North"
3,11551.0,tt1407078,Movie Central Network
4,63875.0,tt1407078,Intruder Films
0,3517.0,tt1090671,"Institution, The"
0,2608.0,tt1243955,Happy Madison Productions
1,8583.0,tt1243955,Minds Eye Entertainment
0,4063.0,tt0117692,Trimark Pictures
0,4063.0,tt0161492,Trimark Pictures
0,469.0,tt0104418,Hemdale Film Corporation
0,19181.0,tt2040578,Hawthorn Productions
1,19182.0,tt2040578,Hawthorne Productions
0,1585.0,tt0081062,Norman Rosemont Productions
0,15848.0,tt0068716,Grenadier Films
0,1606.0,tt1074214,Brillstein-Grey Entertainment
0,1490.0,tt1502420,Kintop Pictures
0,86935.0,tt0441633,Lasihelmi Filmi Oy
0,18202.0,tt0055738,John Houseman Productions
0,7025.0,tt1391481,Westdeutscher Rundfunk (WDR)
1,11673.0,tt1391481,Wüste Film Ost
2,16110.0,tt1391481,Südwestrundfunk (SWR)
3,16661.0,tt1391481,arte Geie
4,23153.0,tt1391481,Wüste Film West GmbH
0,3756.0,tt3300814,CoMix Wave
